RAJ2000,DEJ2000,Flux_mJy,comment
133.957,11.484306,150.6,
174.917375,11.489222,25.4,
170.669,11.490389,21.0,
163.56975,11.492444,28.2,
140.255792,11.495667,24.3,
168.069083,11.497667,49.4,
127.626,11.499972,82.6,
157.677708,11.500111,24.8,
166.44345800000005,11.501611,29.5,
143.418708,11.502444,18.9,
160.483625,11.502444,19.6,
125.11825,11.503389,27.5,
134.731333,11.503806,46.3,
156.253167,11.504889,127.9,
153.152042,11.505,44.2,
171.463667,11.506472,304.1,
152.398583,11.507611,34.3,
137.536542,11.509389,24.4,
130.530708,11.510806,19.8,
168.578958,11.510972,23.5,
131.151667,11.511,49.4,
143.584708,11.512694,130.6,
143.657083,11.513778,28.5,
128.342167,11.515611,303.6,
139.920292,11.517889,28.4,
137.900792,11.519083,63.3,
145.13704199999995,11.519611,257.2,
131.94275,11.520194,48.9,
171.164458,11.520694,15.8,
128.330833,11.520833,357.6,
166.411958,11.522167,19.3,
130.33725,11.522833,26.0,
136.708917,11.523583,15.7,
130.351542,11.524833,24.0,
142.35925,11.525111,42.5,
141.944083,11.525556,37.3,
168.609375,11.527278,31.5,
138.510708,11.529417,16.6,
146.888708,11.529444,70.8,
134.251667,11.529806,17.6,
125.898375,11.529861,60.9,
155.500958,11.530056,42.8,
150.2185,11.530167,15.5,
157.652125,11.532306,33.5,
145.127125,11.534139,16.7,
145.144958,11.53575,326.4,
146.465917,11.536111,271.2,
128.3505,11.537056,17.8,
167.863,11.537944,30.5,
159.74754199999995,11.538222,26.1,
131.05295800000002,11.540028,61.9,
161.924375,11.544778,90.6,
166.392042,11.546028,57.3,
153.87266699999995,11.546861,71.1,
159.07975,11.547917,35.7,
128.67066699999998,11.548972,123.3,
161.56370800000005,11.55375,61.3,
127.727917,11.554083,107.6,
172.03625,11.554167,37.0,
170.65975,11.555583,27.7,
172.64683300000004,11.556139,73.5,
139.205167,11.560167,119.2,
172.78358300000005,11.560639,30.6,
127.325125,11.561389,27.2,
150.351917,11.561889,118.1,
151.127625,11.562,20.1,
131.80391699999998,11.564028,32.8,
142.181375,11.573861,534.9,
154.759,11.576528,47.3,
166.760583,11.57975,299.1,
138.988417,11.580111,211.0,
143.51525,11.58075,47.4,
173.214625,11.581028,23.4,
127.695875,11.587306,15.9,
174.370125,11.594194,18.0,
128.801375,11.595028,147.7,
162.01458300000004,11.595639,27.2,
158.422833,11.5965,18.3,
132.248542,11.59875,59.4,
140.01066699999998,11.599306,46.0,
128.516875,11.600611,75.7,
127.429375,11.601306,16.8,
128.29570800000002,11.601694,50.3,
157.547875,11.60425,118.7,
131.194292,11.606111,23.3,
141.92075,11.607528,66.9,
157.149583,11.607639,25.6,
163.31775,11.608444,66.3,
172.567583,11.611194,27.3,
133.905375,11.611778,124.0,
173.28745800000004,11.614139,45.2,
130.903167,11.614694,89.5,
173.25366699999995,11.615917,18.1,
143.472583,11.6175,16.5,
141.530875,11.624528,42.4,
158.934167,11.625444,40.0,
174.869833,11.627833,15.1,
165.17666699999995,11.629194,17.2,
167.457625,11.630083,30.2,
134.36658300000002,11.632722,89.5,
137.07675,11.635306,28.1,
161.12741699999995,11.636361,190.4,
160.453833,11.63725,75.2,
144.910167,11.638111,17.0,
166.479292,11.638222,190.6,
138.6305,11.641417,68.9,
155.55908300000004,11.642028,16.9,
143.094875,11.645417,86.6,
158.616917,11.647583,109.7,
150.160542,11.648111,18.8,
162.570625,11.65075,19.9,
171.089125,11.653306,25.4,
163.96975,11.654444,101.5,
134.027125,11.655111,119.7,
150.642083,11.656,42.8,
140.11975,11.658472,27.7,
154.56591699999996,11.6585,20.9,
171.322,11.658611,42.6,
139.958667,11.659139,50.2,
161.01,11.667861,20.6,
126.384125,11.668194,18.1,
143.33075,11.668583,15.2,
170.638875,11.669528,22.3,
137.422875,11.670056,179.8,
167.50966699999995,11.671361,69.9,
169.966083,11.675944,15.3,
133.87725,11.676972,60.3,
174.416292,11.67725,24.7,
146.654708,11.681667,32.5,
125.304458,11.681972,20.3,
152.93758300000005,11.684278,91.5,
156.031083,11.686944,15.6,
162.182042,11.6895,17.3,
143.772875,11.690556,51.4,
146.043417,11.691194,18.5,
168.89675,11.691389,73.8,
157.608667,11.691861,64.2,
142.561708,11.694222,18.9,
144.339833,11.697444,26.8,
153.831958,11.70225,18.3,
169.29175,11.702389,58.0,
126.470958,11.703083,67.8,
160.99045800000005,11.703222,42.5,
125.249042,11.708306,30.4,
130.658083,11.709444,34.9,
171.172375,11.709889,265.5,
169.27625,11.710139,37.5,
155.3235,11.712194,40.6,
153.1225,11.712972,29.8,
146.64700000000005,11.714139,18.7,
158.792417,11.7165,95.5,
129.571375,11.716694,42.4,
154.1075,11.717667,106.3,
155.838667,11.718944,15.9,
173.738667,11.719556,47.8,
164.253292,11.720528,25.0,
140.069,11.720694,45.4,
145.68745800000005,11.722583,15.3,
172.084792,11.723389,163.7,
161.002542,11.724222,46.0,
134.413625,11.7245,22.6,
155.985875,11.725611,56.7,
152.38325,11.726083,16.3,
133.44354199999998,11.726833,187.0,
155.334542,11.727056,22.2,
163.220917,11.728028,44.5,
155.37508300000005,11.728417,16.2,
163.3255,11.728583,31.7,
156.020792,11.728583,16.8,
162.916458,11.729556,28.5,
136.645917,11.730028,29.7,
145.643875,11.730417,27.2,
170.914042,11.731306,23.1,
174.809667,11.731861,24.6,
165.55420800000005,11.736389,62.5,
145.406583,11.737,26.2,
145.173833,11.73725,24.2,
148.843625,11.740167,42.9,
169.791167,11.740333,16.0,
159.97025,11.741778,16.5,
139.004458,11.742361,89.4,
170.897458,11.743417,309.1,
166.399375,11.744222,91.0,
169.811583,11.745083,75.7,
163.023833,11.746333,53.1,
161.097625,11.749361,32.0,
137.047292,11.749889,24.7,
145.336208,11.750167,25.6,
144.208333,11.751278,19.6,
145.30658300000005,11.759361,206.4,
127.75475,11.761861,23.2,
141.295625,11.7625,16.6,
163.119708,11.763528,126.9,
170.299875,11.763778,40.8,
155.52883300000005,11.765222,20.2,
161.662667,11.766028,56.5,
167.51575,11.766417,16.5,
150.28954199999995,11.767361,23.6,
152.60825,11.767806,22.6,
152.893417,11.768167,120.0,
161.072667,11.770639,144.7,
133.07441699999998,11.771028,15.7,
159.9215,11.771444,51.9,
142.081333,11.771667,16.2,
148.139625,11.771889,123.3,
166.520667,11.774806,123.1,
130.861167,11.775611,84.2,
126.893208,11.7775,23.6,
171.794042,11.778722,17.7,
152.188792,11.780333,29.3,
125.638542,11.782472,56.0,
129.205292,11.784,73.5,
134.06370800000002,11.786083,116.7,
132.65858300000002,11.786083,111.2,
126.362125,11.790056,15.4,
144.05525,11.791722,50.8,
168.011167,11.795028,36.1,
133.47,11.795111,77.8,
164.370833,11.795694,15.4,
167.390292,11.795972,80.5,
174.554833,11.796167,17.4,
144.575333,11.797028,16.2,
174.74925,11.799889,20.8,
130.16595800000002,11.801222,16.7,
149.624,11.803111,98.7,
148.29725,11.803278,21.8,
170.570583,11.803583,39.3,
153.231708,11.804583,18.6,
128.67125,11.813306,71.4,
145.889375,11.81575,36.2,
163.95475,11.818806,27.1,
172.51566699999995,11.819111,182.5,
161.55700000000004,11.821278,17.7,
143.02170800000005,11.821472,104.2,
161.691917,11.821889,28.1,
173.669833,11.821889,21.9,
164.677417,11.822444,53.7,
137.229917,11.822694,78.7,
148.930583,11.826722,27.5,
131.436708,11.82775,18.4,
165.639167,11.831611,77.4,
139.382958,11.832472,59.5,
171.071583,11.836583,15.0,
150.307208,11.836611,18.9,
129.499792,11.837361,15.8,
154.149417,11.838806,49.9,
140.904125,11.844306,15.9,
152.987583,11.84625,17.1,
148.42654199999996,11.849806,90.0,
147.662875,11.851417,19.9,
129.71925,11.856056,91.7,
154.119375,11.860667,164.9,
173.0605,11.860722,48.3,
154.16625,11.863944,36.0,
174.148542,11.865167,18.6,
136.52391699999998,11.866083,53.7,
131.93270800000002,11.866639,25.3,
134.578833,11.867694,52.2,
169.56383300000005,11.868472,27.7,
167.26125,11.869639,15.7,
127.764083,11.870139,124.5,
163.383333,11.871056,17.1,
158.387792,11.872722,20.8,
167.647292,11.875083,21.7,
172.71125,11.876444,78.5,
127.572667,11.880333,76.3,
157.860875,11.880444,24.9,
144.50620800000004,11.8805,16.4,
155.492042,11.881111,36.3,
139.457833,11.881389,27.1,
161.553958,11.882694,37.1,
130.24141699999998,11.887639,49.0,
166.854792,11.887722,75.9,
162.469583,11.888806,50.9,
137.02895800000002,11.8895,52.6,
169.566667,11.892222,69.3,
126.8875,11.892944,55.5,
156.46641699999995,11.895083,40.5,
156.286333,11.895111,31.4,
174.627375,11.904556,32.0,
140.51975,11.906944,21.9,
164.356042,11.908472,35.9,
146.502167,11.909278,16.5,
151.469333,11.911583,204.7,
131.1925,11.914694,143.3,
149.73683300000005,11.915083,15.5,
147.890958,11.916528,360.7,
132.703292,11.916889,26.5,
135.91899999999998,11.917083,46.8,
158.163125,11.917611,16.6,
166.05225,11.920361,34.0,
155.02525,11.921389,22.4,
163.827667,11.92375,55.5,
159.25354199999995,11.927306,21.3,
137.051042,11.928944,20.1,
156.947792,11.930222,98.9,
152.892,11.930861,22.9,
159.35175,11.932222,41.3,
171.452958,11.934222,18.9,
171.12854199999995,11.944583,154.1,
133.98779199999998,11.947222,175.9,
137.20625,11.94725,118.3,
167.832625,11.951361,21.7,
172.076625,11.951972,18.3,
135.738792,11.953056,19.0,
133.47675,11.956861,72.6,
166.262875,11.957694,53.0,
158.815792,11.957917,22.8,
163.73083300000005,11.961083,25.5,
158.478542,11.961194,84.0,
152.011708,11.962306,110.0,
167.866375,11.963278,61.3,
165.400583,11.965306,20.8,
162.120417,11.965722,17.2,
165.423625,11.969639,16.6,
144.31241699999995,11.970944,15.9,
165.764792,11.971278,262.6,
147.22075,11.971361,58.6,
158.477375,11.974139,84.5,
172.97625,11.979417,41.4,
149.780708,11.980389,114.3,
152.001292,11.9805,16.0,
126.306375,11.986611,161.6,
152.0345,11.988861,15.9,
147.94216699999996,11.989611,24.6,
149.819125,11.99025,17.5,
166.053458,11.990361,24.5,
168.149875,11.993056,15.6,
167.528292,11.994583,122.2,
153.5875,11.994889,21.8,
128.85804199999998,11.995889,49.3,
159.956583,12.001389,23.2,
166.016292,12.00225,175.0,
138.5825,12.005139,33.8,
129.841667,12.006167,20.7,
170.416542,12.00725,28.2,
174.760083,12.015139,117.1,
150.68141699999995,12.017417,30.0,
150.660792,12.018,132.2,
146.375125,12.018833,58.5,
139.052667,12.020944,17.5,
127.719042,12.021972,34.5,
134.437042,12.021972,90.9,
143.00125,12.022194,95.7,
174.168,12.032139,17.2,
164.321625,12.032306,98.2,
142.44899999999996,12.037111,22.4,
151.879167,12.040056,23.1,
129.225417,12.048167,20.6,
151.895,12.048444,32.6,
151.038833,12.049111,70.8,
173.33700000000005,12.049444,16.9,
132.057792,12.051056,26.0,
125.110833,12.0535,24.7,
135.917958,12.054444,32.0,
159.677667,12.054722,31.3,
139.25675,12.056139,54.6,
157.061917,12.057028,138.8,
166.99825,12.061194,17.8,
172.90129199999996,12.061583,21.9,
166.79679199999995,12.067722,40.4,
141.51375,12.068278,20.7,
125.16725,12.076028,23.8,
141.277917,12.07675,47.5,
151.978208,12.078167,117.3,
157.499792,12.078278,37.0,
132.932375,12.080972,33.5,
144.60941699999995,12.081222,384.7,
166.121167,12.08275,48.7,
132.586375,12.084111,58.6,
137.228833,12.085472,20.4,
143.798417,12.08725,35.4,
157.43975,12.087417,29.3,
141.686208,12.091444,81.9,
146.45775,12.092056,492.2,
153.910958,12.092333,35.2,
133.063458,12.095083,19.2,
129.594625,12.100083,50.5,
172.500458,12.101778,28.0,
130.94299999999998,12.106167,298.5,
173.073125,12.106361,22.3,
164.540042,12.109778,24.9,
159.363875,12.110639,15.9,
167.716958,12.115333,31.8,
157.138417,12.116833,17.9,
151.078625,12.117194,259.1,
132.039458,12.117583,63.7,
156.110667,12.119972,15.4,
157.468542,12.123278,28.2,
141.884625,12.127222,87.7,
130.40395800000002,12.131028,38.5,
155.54683300000005,12.131194,24.9,
131.68633300000002,12.131722,169.1,
156.411917,12.135139,35.6,
141.97,12.136417,24.8,
132.285,12.138861,24.8,
171.472208,12.141972,40.9,
135.794875,12.142139,79.1,
157.74425,12.146389,30.6,
153.6395,12.148806,145.8,
137.6835,12.148861,30.1,
145.818667,12.152917,20.8,
171.773667,12.153111,85.2,
170.949333,12.153639,129.0,
126.485167,12.155028,18.1,
149.90075,12.155139,16.3,
135.72229199999998,12.158806,34.1,
167.877083,12.161778,39.4,
162.38120800000004,12.16475,43.5,
130.934792,12.165444,49.6,
145.801583,12.165639,16.8,
173.566458,12.168694,19.9,
146.891875,12.172278,15.5,
143.382583,12.172389,17.8,
151.825583,12.176917,62.2,
161.695083,12.179194,43.0,
126.509542,12.1805,131.3,
149.85595800000004,12.181667,171.4,
137.708208,12.1825,15.4,
127.974708,12.184028,25.2,
157.604958,12.184083,24.3,
144.061958,12.187083,40.9,
161.611125,12.187361,140.6,
142.411167,12.189083,32.1,
131.953958,12.189722,19.3,
159.182292,12.189833,76.5,
146.872458,12.190444,19.8,
172.050667,12.190667,20.4,
154.91216699999995,12.192222,29.7,
128.820417,12.192694,32.4,
141.34716699999996,12.193139,16.9,
137.672708,12.19375,15.1,
166.740958,12.196417,15.0,
171.7305,12.197083,18.3,
138.027208,12.200139,15.6,
135.378,12.2015,33.7,
166.55991699999996,12.203472,74.5,
164.245917,12.204083,23.9,
128.73916699999998,12.206333,20.1,
152.057375,12.206472,55.2,
164.955375,12.207,18.3,
163.128792,12.209639,147.9,
157.420333,12.213556,20.4,
136.258042,12.214528,71.4,
131.956417,12.215028,35.8,
129.90633300000002,12.216139,31.1,
127.686083,12.216667,23.1,
133.968167,12.219139,163.2,
173.65725,12.2195,29.4,
173.174875,12.2205,47.7,
170.80599999999995,12.228694,22.0,
164.543792,12.228861,25.4,
133.989292,12.231722,120.1,
172.491292,12.232111,21.4,
159.986875,12.232472,41.6,
165.504917,12.232889,21.4,
136.755,12.233556,28.3,
155.357958,12.234917,17.5,
150.46170800000004,12.236222,20.1,
156.146458,12.23875,18.6,
169.021958,12.239083,58.5,
135.507917,12.243694,58.2,
172.910167,12.245444,33.1,
154.55420800000005,12.247139,18.6,
158.331375,12.247361,21.2,
155.302458,12.250083,45.9,
130.690167,12.250389,86.9,
172.738,12.252111,29.8,
143.426625,12.255056,15.0,
147.706458,12.256667,348.9,
127.198875,12.257583,21.4,
173.351292,12.262472,17.2,
126.098042,12.265556,56.4,
149.4745,12.268083,61.8,
145.754083,12.268361,25.5,
139.496708,12.268889,40.5,
150.149917,12.27,26.9,
150.720375,12.270722,200.7,
145.676917,12.275167,25.8,
155.717333,12.275306,61.5,
158.792708,12.275722,50.3,
134.89075,12.276222,127.0,
171.00104199999996,12.279222,43.6,
125.900875,12.282528,18.8,
155.350208,12.283917,18.1,
129.97954199999998,12.283944,17.7,
167.54345800000004,12.285472,209.3,
133.839292,12.29075,217.5,
158.266375,12.292278,16.5,
149.787875,12.296222,63.3,
173.184042,12.297028,33.4,
167.476542,12.297194,21.3,
149.376708,12.297833,15.0,
147.11675,12.298833,131.2,
173.06608300000005,12.30325,33.2,
156.133792,12.303306,25.5,
148.459792,12.303389,18.2,
136.596667,12.305,19.0,
142.455792,12.307361,30.3,
132.190417,12.307444,15.8,
155.398167,12.30825,20.7,
164.826292,12.312694,16.4,
162.638875,12.314444,20.7,
134.043583,12.314611,108.1,
127.399125,12.317,23.2,
132.04808300000002,12.3175,16.6,
141.323792,12.317861,17.0,
136.820542,12.318722,32.1,
165.4545,12.321,49.0,
146.659542,12.322722,33.1,
149.318292,12.322889,174.8,
170.915583,12.323417,19.6,
161.074292,12.323917,15.7,
166.741042,12.325389,59.2,
155.453833,12.330278,20.5,
159.30975,12.332111,20.1,
150.860625,12.336917,45.8,
170.862167,12.338306,34.9,
144.39416699999995,12.339528,20.4,
171.614958,12.340417,236.7,
153.918958,12.3425,103.6,
159.326667,12.342833,18.1,
171.612,12.343722,873.8,
173.144667,12.344361,152.7,
148.047167,12.345639,18.9,
170.44941699999995,12.347083,45.6,
143.811125,12.347222,75.4,
128.29808300000002,12.347861,22.8,
139.202375,12.35375,64.2,
159.42558300000005,12.3555,47.3,
149.171583,12.357361,94.9,
159.569458,12.360028,31.7,
142.198542,12.361889,61.9,
154.005375,12.361972,16.5,
158.63216699999995,12.363472,23.0,
166.984958,12.363889,124.6,
158.443792,12.364944,23.3,
146.620583,12.365028,20.6,
168.453292,12.365333,18.7,
133.239875,12.365833,31.8,
144.171583,12.368611,80.8,
149.285375,12.369361,78.6,
172.297625,12.370417,138.9,
170.697583,12.371944,15.4,
169.302042,12.371944,52.6,
136.12366699999998,12.372139,225.8,
151.155875,12.37275,15.1,
128.718417,12.374278,21.6,
166.029625,12.374417,76.3,
156.201333,12.376111,449.9,
170.73775,12.376111,17.0,
146.89600000000004,12.376333,25.9,
125.705833,12.379333,57.7,
164.780167,12.379806,93.8,
172.9295,12.379944,43.7,
148.43825,12.381306,15.0,
154.609792,12.381444,30.9,
127.812292,12.383361,57.3,
150.953542,12.384278,29.2,
132.274125,12.385,36.3,
159.561833,12.385472,28.2,
135.23666699999998,12.386583,40.8,
138.72341699999998,12.386667,17.4,
140.82570800000005,12.388389,64.8,
159.75595800000005,12.390417,18.2,
151.72233300000005,12.393611,20.7,
133.08533300000002,12.394083,19.6,
135.25495800000002,12.395694,47.2,
164.818875,12.395778,72.2,
167.98791699999995,12.398833,24.2,
171.70175,12.39975,610.3,
140.525708,12.402611,18.9,
147.932083,12.403083,51.4,
140.561042,12.403639,18.1,
129.67416699999998,12.40625,150.1,
170.110833,12.40625,30.0,
137.190708,12.407,19.2,
132.804875,12.408417,16.4,
148.223083,12.408833,32.7,
129.123542,12.409472,181.6,
125.747542,12.411722,16.4,
133.869,12.412278,60.4,
151.336833,12.414333,15.0,
129.306,12.416611,94.9,
151.914958,12.417472,30.5,
164.88441699999996,12.418833,54.9,
160.893125,12.42575,39.4,
164.210833,12.426417,30.4,
125.108542,12.427556,30.1,
140.565292,12.427778,63.8,
142.341125,12.4305,111.7,
149.515333,12.431278,24.0,
132.677167,12.432083,24.0,
128.238167,12.432806,21.5,
130.811208,12.433528,35.3,
145.835875,12.436361,16.4,
133.07916699999998,12.438667,39.1,
142.907083,12.443778,93.9,
147.51791699999995,12.445972,189.0,
141.986917,12.446139,18.7,
145.0635,12.448417,102.2,
149.23795800000005,12.4485,17.8,
166.80075,12.4515,38.3,
153.93325,12.452222,183.7,
141.817417,12.452278,23.0,
153.52504199999996,12.452528,39.7,
167.562125,12.453917,15.3,
135.846667,12.454667,60.2,
129.43029199999998,12.455694,17.1,
163.035708,12.456028,325.4,
165.27525,12.459417,122.2,
161.326542,12.459917,15.8,
148.991167,12.461278,22.5,
145.344458,12.461444,39.5,
139.540625,12.462389,637.5,
163.99283300000005,12.466722,22.6,
169.128375,12.467222,23.3,
167.461042,12.468472,75.2,
171.585,12.471028,16.7,
131.41583300000002,12.471417,28.3,
161.002542,12.476194,21.4,
138.395625,12.476667,19.5,
153.486167,12.476722,15.6,
171.640792,12.476944,18.0,
158.77154199999995,12.479194,51.5,
144.199833,12.479667,20.3,
150.723208,12.482722,112.0,
125.155333,12.4845,15.1,
129.361042,12.488528,20.6,
129.59633300000002,12.498417,180.1,
172.02295800000005,12.500389,309.8,
133.148333,12.503639,46.6,
159.647375,12.503667,52.5,
141.11058300000005,12.503778,91.7,
140.546333,12.504389,41.2,
140.428583,12.507833,17.8,
170.118458,12.510444,42.4,
159.37020800000005,12.511,26.9,
135.90475,12.511028,470.4,
154.89308300000005,12.512028,45.4,
154.10525,12.513056,127.1,
174.892083,12.514056,46.4,
150.962208,12.515333,19.0,
152.377833,12.516111,15.1,
125.031125,12.517972,29.8,
161.34125,12.519056,23.9,
136.985208,12.520111,44.0,
159.938875,12.520278,28.1,
153.026083,12.520417,25.3,
173.9905,12.520444,31.4,
154.501708,12.520528,39.2,
